id,name,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
15421904,fortnow        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.08E+02,3.73E+02,3.60E+02,3.92E+02,4.01E+02,3.63E+02,3.58E+02,3.16E+02,2.35E+02
15429588,seanhn         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.07E+02
15430286,ascgroup       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.78E+02,1.81E+03,7.10E+02
15431118,Souders        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+02,9.18E+02,7.22E+02,5.55E+02,3.22E+02,3.24E+02,1.38E+02
15438398,aronhenriksson ,0.00E+00,0.00E+00,8.50E+01,1.28E+02,3.20E+01,7.00E+00,5.00E+01,7.80E+01,4.00E+01,1.20E+01,6.00E+00,0.00E+00,7.00E+00,2.00E+00
15439272,isaskim        ,0.00E+00,0.00E+00,3.00E+00,3.00E+00,1.00E+00,9.00E+00,1.40E+01,1.89E+02,6.50E+01,1.40E+01,1.60E+01,5.00E+00,0.00E+00,2.00E+00
15439688,sllroberts     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15442068,kyungmink      ,0.00E+00,0.00E+00,0.00E+00,6.40E+01,1.02E+02,1.06E+02,3.20E+01,9.50E+01,3.90E+01,3.70E+01,1.60E+01,5.00E+00,7.00E+00,3.00E+00
15443709,graphicsop     ,0.00E+00,0.00E+00,3.50E+01,2.99E+02,3.68E+02,2.04E+02,1.11E+02,2.63E+02,1.29E+02,4.00E+01,4.90E+01,8.80E+01,1.90E+01,5.10E+01
15451746,innes_jon      ,0.00E+00,0.00E+00,1.10E+01,3.50E+01,3.30E+01,6.80E+01,2.10E+02,1.19E+02,3.00E+02,6.91E+02,4.25E+02,6.55E+02,1.37E+02,5.44E+02
15454924,quigs          ,0.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00,1.00E+00,2.70E+01,4.00E+01,3.20E+01,3.30E+01,3.00E+01,3.60E+01,7.00E+00,4.00E+00
15463062,wattenberg     ,0.00E+00,0.00E+00,5.20E+01,1.50E+02,4.70E+01,1.20E+01,3.60E+01,2.20E+01,1.30E+01,5.40E+01,8.90E+01,5.70E+01,5.20E+01,2.50E+01
15465429,dushyantz      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.03E+03,1.20E+03
15465801,cconcolato     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.90E+01,8.70E+01,1.34E+02,2.56E+02,9.60E+01,1.83E+02,1.98E+02,1.29E+02,1.26E+02,7.00E+01
15474055,jkhuggins      ,0.00E+00,0.00E+00,2.00E+00,0.00E+00,7.00E+00,2.30E+01,4.00E+01,9.00E+01,7.50E+01,8.70E+01,8.40E+01,1.64E+02,3.84E+02,1.33E+03
15477931,taswegian      ,0.00E+00,0.00E+00,6.20E+01,2.74E+02,1.35E+02,2.25E+02,2.07E+02,2.17E+02,1.71E+02,2.28E+02,1.88E+02,1.16E+02,7.30E+01,7.80E+01
15492501,ezanshin       ,0.00E+00,0.00E+00,1.92E+02,3.47E+02,1.86E+02,8.90E+01,1.86E+02,1.58E+02,1.38E+02,1.14E+02,1.38E+02,7.00E+01,2.60E+01,6.00E+00
15496535,KV626          ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15500367,razsc          ,0.00E+00,0.00E+00,0.00E+00,1.10E+01,2.02E+02,3.93E+02,6.83E+02,4.94E+02,5.71E+02,1.56E+02,4.20E+01,5.60E+01,3.60E+01,3.70E+01
15505283,uponahorse     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15505654,lassekoskela   ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.96E+02,1.99E+03,6.38E+02,2.36E+02
15507335,dominickng     ,0.00E+00,0.00E+00,2.10E+01,1.86E+02,2.40E+01,3.34E+02,3.43E+02,4.10E+02,7.60E+01,8.00E+00,1.00E+00,1.40E+01,6.30E+01,9.90E+01
15507352,akihiromyt     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15519105,jamiestarke    ,0.00E+00,0.00E+00,0.00E+00,2.10E+01,1.86E+02,6.43E+02,8.37E+02,6.69E+02,4.71E+02,8.10E+01,4.10E+01,4.10E+01,7.00E+00,8.00E+00
15519560,jacobhinkle    ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15526522,ep51L0N        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,3.90E+01,2.60E+02,7.80E+01,3.50E+01,5.10E+01,3.10E+01,2.50E+01,1.40E+01,5.00E+00
15533183,celestelynpaul ,0.00E+00,0.00E+00,3.01E+02,6.69E+02,2.00E+00,3.00E+00,2.70E+01,1.15E+02,4.20E+01,5.20E+01,3.90E+01,1.82E+02,5.98E+02,3.43E+02
15557206,sdstrowes      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.54E+02,6.55E+02,7.22E+02,1.06E+03
15558680,thossmann      ,0.00E+00,0.00E+00,0.00E+00,2.80E+01,5.60E+01,3.00E+02,1.38E+02,1.25E+02,5.30E+01,2.20E+01,1.40E+01,4.10E+01,1.10E+01,1.70E+01
15560769,inicios        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.12E+03
15564928,invernizzi     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.60E+01,1.90E+01,2.00E+01,2.20E+01,7.00E+00,1.00E+00,0.00E+00,1.10E+01,4.00E+00,1.10E+01
15567045,micahherstand  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.64E+02,1.64E+03,4.14E+02,5.75E+02
15579361,goberiko       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E+02,7.99E+02,3.72E+02,2.84E+02,2.26E+02,1.91E+02,5.97E+02,5.04E+02
15581204,fran_igual     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.40E+01,6.19E+02,5.06E+02,4.84E+02,4.65E+02,3.67E+02,3.67E+02,3.64E+02
15586809,aporiatwo      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.01E+02,1.99E+02,1.14E+02,4.00E+00,1.00E+00,0.00E+00,7.00E+00
15587326,greenbacker    ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.37E+02,9.40E+02,4.27E+02,6.89E+02,1.29E+02,1.07E+02,4.10E+01,8.00E+00,7.00E+00
15590535,Jose_Herrera   ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.96E+02,9.39E+02,8.36E+02,5.84E+02,2.79E+02,9.40E+01,5.00E+00,0.00E+00,0.00E+00
15591298,j_lin          ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+02,9.27E+02,6.63E+02,5.11E+02,3.40E+02,1.81E+02,1.34E+02,5.20E+01,8.10E+01,6.10E+01
15592821,FrancescoC     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.74E+02,6.97E+02,6.73E+02,9.57E+02
15607342,DouglasLBrown  ,0.00E+00,0.00E+00,1.00E+00,1.20E+01,3.54E+02,4.37E+02,4.09E+02,5.00E+02,3.90E+02,8.90E+01,9.80E+01,2.00E+01,2.00E+00,1.30E+01
15611901,sfiggins       ,0.00E+00,0.00E+00,8.00E+00,9.50E+01,3.40E+01,3.70E+01,1.03E+02,6.50E+01,5.80E+01,4.60E+01,7.50E+01,2.60E+01,5.10E+01,3.40E+01
15618638,fiddlemath     ,0.00E+00,0.00E+00,6.50E+01,1.14E+02,2.74E+02,2.01E+02,1.69E+02,1.94E+02,1.10E+02,9.60E+01,6.00E+01,3.70E+01,6.90E+01,5.23E+02
15620589,smunson        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.41E+02,5.17E+02,4.47E+02,2.34E+02,1.99E+02,1.70E+02,2.74E+02,1.77E+02,3.27E+02
15624030,mikhaelf       ,0.00E+00,0.00E+00,4.00E+01,8.90E+01,1.18E+02,1.90E+02,1.15E+02,6.00E+01,3.00E+01,1.40E+02,1.85E+02,1.51E+02,2.00E+01,1.80E+01
15627381,zwoop          ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+02,1.33E+03,9.13E+02,4.05E+02,3.37E+02,5.90E+01,2.10E+01,6.00E+00,3.00E+00
15630305,eikoy          ,0.00E+00,0.00E+00,0.00E+00,1.10E+01,8.00E+00,5.00E+00,7.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15631056,Karin0803      ,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15633180,pgrace_lancs   ,0.00E+00,0.00E+00,1.00E+00,2.56E+02,1.14E+02,1.63E+02,9.30E+01,6.30E+01,4.30E+01,1.60E+01,7.00E+00,9.00E+00,2.00E+01,5.00E+00
15640375,yujikosuga     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+01,4.70E+01,1.04E+02,3.80E+01,9.00E+00,1.00E+00,9.00E+00,1.00E+00,0.00E+00,0.00E+00
15665510,jeffdaniels    ,0.00E+00,0.00E+00,0.00E+00,8.00E+01,1.00E+01,3.72E+02,2.08E+02,3.60E+02,1.33E+02,1.60E+01,4.75E+02,2.89E+02,2.40E+02,2.91E+02
15674249,cycomachead    ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E+01,6.94E+02,1.07E+03,5.40E+02,4.92E+02,3.90E+02
15678539,benschrauwen   ,0.00E+00,0.00E+00,2.00E+00,2.08E+02,5.20E+01,6.80E+01,1.10E+02,1.15E+02,6.30E+01,3.90E+01,2.00E+00,4.00E+00,5.00E+00,5.00E+00
15687711,hyojlee7       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15693775,AnnuskaP       ,0.00E+00,0.00E+00,1.49E+02,3.60E+01,1.00E+00,6.60E+01,7.00E+01,6.40E+01,3.60E+01,7.40E+01,3.70E+01,1.66E+02,1.43E+02,1.38E+02
15708421,epaulos        ,0.00E+00,0.00E+00,0.00E+00,1.91E+02,1.77E+02,1.04E+02,9.60E+01,1.35E+02,1.58E+02,1.59E+02,1.62E+02,1.68E+02,1.71E+02,1.50E+02
15720002,davidofyork    ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.46E+02,1.22E+03,1.04E+03,6.25E+02
15723038,sarah_gallacher,0.00E+00,0.00E+00,1.40E+01,2.00E+00,0.00E+00,2.00E+00,0.00E+00,8.00E+01,1.26E+02,7.70E+01,9.00E+00,5.60E+01,1.80E+01,6.00E+00
15724679,phonzbm        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15726813,cgmsnoek       ,0.00E+00,0.00E+00,1.00E+00,1.10E+01,2.86E+02,3.32E+02,3.28E+02,1.71E+02,2.41E+02,2.75E+02,1.88E+02,8.30E+01,2.41E+02,2.48E+02
15734380,forsgrens      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.70E+01,1.33E+03,1.24E+03,5.46E+02,6.00E+01
15737390,webbedfeet     ,0.00E+00,0.00E+00,0.00E+00,1.70E+01,1.89E+02,1.63E+02,1.55E+02,4.75E+02,2.12E+02,1.58E+02,1.42E+02,1.18E+02,2.01E+02,2.32E+02
15741318,AllanMcDougall ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15744583,rplzzz         ,0.00E+00,0.00E+00,1.28E+02,1.45E+02,6.30E+02,2.72E+02,1.88E+02,9.20E+01,1.80E+01,2.90E+01,1.40E+01,0.00E+00,3.00E+00,0.00E+00
15748869,kartik_sxn     ,0.00E+00,0.00E+00,1.00E+00,1.96E+02,2.16E+02,1.13E+02,5.17E+02,4.14E+02,1.40E+02,2.70E+01,7.60E+01,1.19E+02,1.08E+02,6.20E+01
15750296,rperkins22     ,0.00E+00,0.00E+00,0.00E+00,3.00E+00,6.00E+00,7.00E+00,3.00E+01,2.50E+01,1.80E+01,1.20E+01,9.00E+00,3.70E+01,5.10E+01,8.00E+00
15751681,iricelino      ,0.00E+00,0.00E+00,0.00E+00,3.40E+01,6.02E+02,9.24E+02,6.76E+02,3.34E+02,7.50E+01,3.30E+01,8.50E+01,2.43E+02,6.70E+01,1.74E+02
15758490,Noleli         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E+02,2.12E+03,9.74E+02
15764285,acred5         ,0.00E+00,0.00E+00,1.82E+02,1.61E+02,7.00E+00,8.40E+01,4.30E+01,3.30E+01,3.60E+01,3.80E+01,7.40E+01,7.40E+01,6.30E+01,2.80E+01
15764368,Vygotcha       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15774392,maropu         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E+03,1.22E+03,9.97E+02
15776139,sj_dunne       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.86E+02,5.25E+02,7.18E+02,5.52E+02,5.11E+02,3.54E+02,5.40E+01
15778670,bigballofmud   ,0.00E+00,0.00E+00,0.00E+00,8.82E+02,5.36E+02,1.16E+03,5.59E+02,5.00E+00,6.00E+00,3.10E+01,7.00E+00,2.80E+01,2.00E+00,2.80E+01
15782514,pbpk           ,0.00E+00,0.00E+00,4.00E+00,1.00E+01,3.70E+01,6.70E+01,5.50E+01,6.90E+01,3.10E+01,3.70E+01,1.10E+01,1.10E+01,6.00E+00,6.00E+00
15782703,gustavopinto   ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E+02,3.19E+02,2.32E+02,4.62E+02,9.05E+02,1.18E+03
15787066,sarob          ,0.00E+00,0.00E+00,0.00E+00,1.00E+00,2.69E+02,1.30E+01,3.43E+02,6.61E+02,4.11E+02,3.01E+02,2.52E+02,3.79E+02,4.69E+02,7.40E+01
15789722,markglasser    ,0.00E+00,0.00E+00,4.00E+00,2.50E+01,4.20E+01,2.10E+01,1.00E+00,1.00E+00,7.00E+00,1.40E+01,3.00E+00,1.40E+01,1.00E+01,1.80E+01
15791757,individualeye  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E+00
15806850,freaksignal    ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E+02
15817109,michaelbolton  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.23E+03
15819085,kpich          ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+03,6.64E+02,4.29E+02,2.21E+02,1.79E+02,2.11E+02,1.44E+02,1.62E+02
15821287,mkalten        ,0.00E+00,0.00E+00,3.00E+00,2.06E+02,1.91E+02,2.40E+02,2.66E+02,8.20E+01,7.80E+01,3.60E+01,1.10E+02,3.90E+01,1.60E+01,1.50E+01
15823203,sciagent       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.20E+01,1.83E+03,1.03E+02,4.20E+02,3.90E+02,4.13E+02
15827269,BradStone      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.00E+00,1.86E+02,4.37E+02,4.25E+02,5.09E+02,4.34E+02,5.30E+02,3.96E+02,2.82E+02
15831455,amaya30        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+02,1.68E+03,1.02E+03
15846698,cholz          ,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.90E+01,1.70E+01,3.30E+01,3.30E+01,1.10E+01,8.00E+00,3.00E+00,1.70E+01,4.30E+01,4.10E+01
15878359,xiaomeng       ,0.00E+00,0.00E+00,0.00E+00,3.03E+02,6.29E+02,1.76E+02,1.20E+01,0.00E+00,1.40E+01,6.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00
15885667,cbrewster      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.55E+02,5.69E+02,5.87E+02,6.78E+02,3.14E+02,4.48E+02,2.52E+02
15890531,h_kaw          ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15893163,tonets         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.21E+03
15900724,tiffanynlj     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15903628,timse7         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E+02,5.00E+02,5.32E+02,5.33E+02,6.70E+02,7.07E+02
15905323,rkiliankehr    ,0.00E+00,0.00E+00,0.00E+00,5.40E+01,1.08E+02,7.96E+02,4.13E+02,1.52E+02,1.03E+02,2.48E+02,1.06E+02,5.20E+01,2.20E+01,5.00E+00
15907770,ksun           ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15907795,rprimmer       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+00
15908186,robturknett    ,0.00E+00,0.00E+00,2.00E+00,8.00E+00,0.00E+00,2.30E+01,1.27E+02,7.20E+01,5.20E+01,2.30E+01,2.70E+01,1.40E+01,1.60E+01,1.90E+01
15908981,andreseml      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.60E+02,2.55E+03,2.50E+01,2.00E+00,9.00E+01
15910057,vidray         ,0.00E+00,0.00E+00,0.00E+00,1.20E+01,8.00E+00,0.00E+00,2.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,2.00E+00,0.00E+00,0.00E+00
15910434,garytang       ,0.00E+00,0.00E+00,3.10E+01,6.10E+01,4.00E+00,1.40E+01,6.20E+01,1.00E+01,1.90E+01,9.00E+00,3.00E+00,1.20E+01,7.00E+00,2.00E+00
15919907,kyleharrison   ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00
15922122,diando70       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+02,1.85E+03,1.08E+03
15924408,DesneyTan      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.76E+02,5.07E+02,9.30E+01,3.00E+00,0.00E+00,1.00E+00,1.00E+00
15929542,keokilee       ,0.00E+00,0.00E+00,5.50E+01,1.04E+03,2.67E+02,1.96E+02,1.07E+02,3.13E+02,2.10E+02,3.33E+02,1.43E+02,8.80E+01,4.40E+01,1.70E+01
15933390,jamois         ,0.00E+00,0.00E+00,3.00E+00,1.30E+03,5.27E+02,2.88E+02,2.53E+02,1.68E+02,2.19E+02,9.30E+01,4.80E+01,9.10E+01,3.60E+01,5.90E+01
15933737,mingmao        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.70E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15934249,kkelleycmh     ,0.00E+00,0.00E+00,3.00E+00,1.35E+02,1.67E+02,2.61E+02,1.26E+02,1.71E+02,1.02E+02,6.90E+01,4.00E+01,9.00E+00,1.00E+00,2.00E+00
15937226,dtunkelang     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E+03,7.71E+02,1.34E+03
15937756,akarve         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.91E+02,8.95E+02,7.20E+02,5.79E+02,6.48E+02
15955171,csgordon       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.66E+02,3.60E+02,3.03E+02,1.18E+03,5.02E+02,2.92E+02,3.12E+02
15955980,oliphaunt      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E+01,1.06E+02,1.02E+02,1.48E+02,7.30E+01,1.03E+02,1.70E+01,2.50E+01,1.94E+02,1.08E+03
15957347,njwilson       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.80E+01,2.60E+01,1.80E+01,3.00E+00,2.00E+01,3.10E+01,8.50E+01,8.10E+01,1.04E+02,1.54E+02
15959220,techibn        ,0.00E+00,0.00E+00,1.00E+00,5.30E+01,2.28E+02,1.74E+02,4.40E+01,7.00E+00,1.70E+01,4.50E+01,3.80E+01,7.00E+00,4.50E+01,2.10E+01
15966903,mfrederickson  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.45E+02,9.29E+02,4.38E+02,4.60E+02,2.66E+02,5.84E+02
15969327,anisci         ,0.00E+00,0.00E+00,0.00E+00,1.50E+01,2.70E+01,9.20E+01,6.60E+01,7.00E+01,3.70E+01,1.08E+02,4.40E+01,1.70E+01,1.60E+01,7.00E+00
15986349,pixelq         ,0.00E+00,0.00E+00,2.60E+02,8.28E+02,5.12E+02,3.13E+02,1.90E+02,3.70E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15989147,slash__        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15989423,garannm        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.55E+02,8.29E+02,5.65E+02,5.93E+02,7.60E+01,2.64E+02
15990035,pauloborba     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.13E+02,5.42E+02,7.28E+02,4.24E+02,3.10E+02,3.56E+02,2.55E+02,1.86E+02,1.82E+02
15993807,d_hoppe        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
15997375,muliby         ,0.00E+00,0.00E+00,1.28E+02,1.46E+02,7.80E+01,1.22E+02,8.10E+01,6.00E+01,2.80E+01,3.80E+01,3.00E+01,1.04E+02,8.80E+01,1.33E+02
15997724,adew           ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.63E+02,1.04E+03,9.45E+02,2.68E+02
16005455,arlobelshee    ,0.00E+00,0.00E+00,0.00E+00,1.00E+00,1.50E+01,4.90E+01,1.19E+02,1.79E+02,2.01E+02,1.39E+02,1.22E+02,8.20E+01,9.40E+01,1.47E+02
16012722,animeshpathak  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.07E+02,8.15E+02,7.30E+02,4.82E+02,1.77E+02,2.75E+02,9.30E+01,1.09E+02
16030323,enjalot        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.80E+02,1.13E+03,4.82E+02,2.89E+02,4.46E+02
16033081,touchaddict    ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E+02,9.44E+02,4.57E+02,4.14E+02,2.10E+02,2.17E+02,2.00E+02,2.25E+02
16033586,ken_bauer      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.21E+03
16037384,cheeflo        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E+03,7.33E+02,1.34E+03
16038313,JohnCHYen      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+00
