id	twitter	name	h_index	h_2014	i10_index	i10_2014	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
80360316	madananshul	Anshul Madan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529539235	MadIndian22	Srinath Vadlamani	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	4	6	7	6	14	14	6	4	8	3	5	0
30064249	madofo	Matthew Ford	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	3	1
460973303	Mads_Frost	Mads Frost	18	18	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	19	56	154	175	222	295	360
51673	madwilliamflint	Mike Wilson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120943074	maengoon	Seungwoo Maeng	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190567854	mafenglong	Fenglong Ma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12008452	magdaE	Magdalini Eirinaki	19	16	29	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	76	120	140	143	140	153	155	220	168	208	226	265	227	217	250	223
1315364430	MagentaWaffles	Nathan Marshak	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80126890	m_aggan	Mohammad Alaggan	6	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	9	11	8	10	26	31	24
17859750	MagianDesigns	Darren Cook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64932780	magicianss64	Sohil Shah	6	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	11	46	82
68926574	MagielBruntink	Magiel Bruntink	15	11	18	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	50	51	102	130	102	66	67	65	68	63	83	61	56	82	116
509644584	magnetostef	Stephen Lucas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226508477	magnus12357	Magnus Larsson	20	10	29	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	24	40	55	88	161	169	153	188	184	150	131	144	165	134	138	139	122	83	78	66
24416541	magnuswrenninge	Magnus Wrenninge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19430825	magoghm	Gerardo Horvilleur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268483079	mahasharkas	Maha Sharkas	12	9	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	4	2	9	15	19	15	43	35	29	40	25	24	39	53
375421323	MahdyKhayyamian	Mahdy Khayyamian	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	8	6	10	3	4	3	5	0	1
40448106	mahisorn	Mahisorn Wongphati	5	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	23	26	13	34	18	25	26	27	17	14
1443477956	MAhmedSherif	Mohamed Sherif	11	11	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	27	39	74	75	86	66
269294205	mahmoudrokaya	Mahmoud Rokaya	5	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	12	8	19	12	18	22	13	16	7
898374584	MahsaOrang	Mahsa Orang	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	6	0	7	11	1
31536257	maierta	Thomas Maier	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13272612	mainwaring	Scott D. Mainwaring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
308452016	maiya_h	Maiya Hori	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15117236	majakk	Mattias Jacobsson	13	8	18	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	17	16	31	43	32	58	48	51	42	38	75	47	48
22191812	majavukovic	Maja Vukovic	22	18	58	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	20	17	38	55	55	53	56	66	97	145	210	253	320	333	360	310	275
332573739	majedabbasi	Abdul Majid	44	34	317	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	80	101	70	92	124	151	206	305	411	526	692	942	1229	1940	2680	3343	4152	4224
267959057	majidhosseini1	Majid Hosseini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42395297	MaJo199	Marc Johannes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203387618	makhoondi	Masoud Akhoondi	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	3	4	12	12	20	29	14	25	10
21672974	makozuch	Michael Kozuch	53	38	90	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	75	115	163	195	215	305	396	491	609	710	795	927	1104	961	1127	900
167184466	makrehchi	Masoud Makrehchi	12	9	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	8	8	11	24	21	24	30	22	34	42	40	72	63	80
512441883	malcriado3d	Francisco Criado	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9803872	malinkaiva	Malinka Ivanova	11	9	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9	17	23	29	36	41	47	53	41	39	39
84062638	M_Alrifai	Mohammad Alrifai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
308345885	MalvarosaPeter	Peter Schneider	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	15
209467289	mamirafenna	Kurt Driessens	22	15	28	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	11	30	40	53	95	98	93	146	175	158	139	140	117	109	147	122	87	115	107
7602832	mamoruk	Mamoru Komachi	16	14	28	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	39	44	40	81	80	105	86	123	97	125	139
1121591	mamund	Mike Amundsen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123595497	manaalfar	Manaal Faruqui	18	18	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	23	61	130	341	511	639	620
353837141	manabu_torii	Manabu Torii	21	17	33	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	21	25	41	46	69	84	127	194	202	185	179	201	110	131
81506454	mana_hi	Manabu Hirano	6	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	11	27	36	46	39	29	42	26	31	19	16
637073	Manas	Manas Tungare	11	6	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	7	19	27	56	27	24	30	27	29	24	13	14	19	11
395043776	ManasJoglekar	Manas Joglekar	14	13	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	17	23	52	75	95	122	122
50821663	manas_somaiya	Manas Somaiya	6	4	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	6	17	11	7	8	18	11	24	13
4799711	manboubird	Toshiaki Toyama	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	1	3	1	1	0	0	1	0
93358739	mandarjoshi90	Mandar Joshi	6	6	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	31	92	238
8234962	mandus	åsmund ødegård	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
849530010	manel_mr	Manel Martínez Ramón	24	19	39	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	16	18	31	44	91	121	127	119	114	186	185	220	162	169	173	226	171
210037847	manfredreichert	Manfred Reichert	70	45	325	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	144	120	108	107	216	253	337	525	834	1057	1168	1096	3100	1592	1596	1807	1519	1425	1462	1239
142213595	manikumar85	Manish Kumar	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	10	7
15215359	mannkrishnan	Manoj Krishnan	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	6	2	6	3	6	1	1
557839987	mann_timothy	Timothy Mann	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354883514	manorozi	Muhammad Ali Norozi	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	6	11	0	2	1	1	0
264575169	mansari82	Mohammad Ansari	5	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	6	16	10	24
496969993	mAntonakakis	Manos Antonakakis	27	25	44	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	14	6	35	29	14	35	68	86	103	166	234	231	414	450	630	726
108888655	manudellavalle	Emanuele Della Valle	32	25	74	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	94	93	146	197	222	250	367	346	438	455	477	453	358
392224971	ManuelArenaz	Manuel Arenaz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
408494535	manuelclopes	Manuel Lopes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111020569	manuelcorpas	Manuel Corpas	15	15	21	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	33	46	52	103	149	170	152	228	250	288
25592462	manueloriol	Manuel Oriol	21	15	35	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	16	23	15	31	67	101	132	169	140	158	181	195	131	153	108	123	107
218774271	manuelresinas	Manuel Resinas	22	17	42	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	28	33	54	32	53	119	114	97	160	156	137	180	167
20789693	manugupt1	Manu Gupta	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	6	7	9
14474225	ManuKumar	Manu Kumar	69	59	566	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	94	155	189	218	318	371	513	692	745	922	1056	1228	1489	1664	2312	2649	3009	3598	4172	4195
30587942	manuqua	Manuela Quaresma	6	6	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	2	4	5	9	26	18	13	26	29
259621140	manzooryyy	Manzoor Ahmad	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	2
23123518	MapacheBL	Bernd Lutz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222923748	maperezdelpino	Miguel Angel Pérez	23	16	49	27	0	0	0	0	0	0	0	0	0	0	0	0	10	3	4	5	11	14	11	17	12	20	20	31	35	48	57	80	87	89	78	94	75	107	107	103	161	183	195	222
6721492	marabales	Mara Balestrini	10	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	28	24	57	56	60	71	86	115	103
454763887	MaralDadvar	Maral Dadvar	7	7	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	16	36	38	75	115	110	117
273561140	marc_bron	Marc Bron	16	12	22	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	41	53	72	142	76	89	86	90	72	58
561218882	MarcCSloan	Marc Sloan	8	8	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	18	23	42	49	33	37
25868305	marcdroske	Marc Droske	18	12	25	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	21	38	45	66	127	109	139	78	110	72	91	74	72	68	79	59	73
1689081	marcedavis	Marc Davis	75	56	230	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	237	366	372	389	454	526	687	877	850	999	1274	1621	1718	1946	2367	1436	710
425672397	MarcelBerthold1	Marcel Berthold	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222517171	MarcelBruch	Marcel Bruch	8	8	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	6	11	18	25	45	54	61	64	54	65	55	38
390667728	marcelhebing	Marcel Hebing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80622374	marcelojscosta	Marcelo Costa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22719086	marcelow1	Marcelo Walter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236986151	marcelworring	Marcel Worring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55128017	MarceRuiz	Marcela Ruiz	8	6	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	24	23	11	16	20	13	22	23	20
216527191	marchiesa	Marco Chiesa	11	11	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	23	28	31	44	52	88	118	127
309291017	Marchinofficial	Marco Marchini	10	8	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	5	24	20	20	37	41	27	19
31954347	marciomribeiro	Márcio Ribeiro	16	15	30	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	20	6	9	18	37	64	101	71	120	190	150	168
21645672	MarcirioChaves	Marcirio Chaves	17	11	33	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	32	62	88	83	109	65	40	57	40	56	80	101	95	103	89
35000190	marckurz	Marc Kurz	11	8	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	1	2	0	0	13	44	48	79	67	62	77	70	109	79
43753892	marcoabundo	Marco Abundo	5	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	4	6	11	10	5	10	3
547987592	marcoautili	Marco Autili	19	13	32	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	31	40	82	59	78	71	79	98	121	102	102	111	140	173
43911872	marcoavalero	Marco Valero	7	5	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	13	21	20	17	18	13	5	4
457138772	MarcoCornolti	Marco Cornolti	6	6	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	35	79	105	101	100	56
141295970	marco_cova	Marco Cova	25	21	28	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	52	105	212	402	418	439	587	479	493	439	415	298
292842551	MarcoCristani	Marco Cristani	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188259731	Marco_de_Sa	Marco De Sá	18	13	24	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	7	12	64	46	74	62	84	91	92	109	74	85	79	39
52445320	marcofunaro	Marco Funaro	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	10	6	3	6	3	4	0	1
39828890	marcogillies	Marco Gillies	19	15	37	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	30	33	35	42	73	114	113	100	85	111	96	109	107	121	116	130
136584429	marcolapegna	Marco Lapegna	12	9	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	2	5	2	7	9	9	10	3	2	6	5	0	3	4	10	5	5	8	55	61	49
29708052	marcoleo74	Marco Leo	26	21	49	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	23	36	48	72	110	129	143	141	179	200	207	217	234	274	291	333
22053029	marcomarchesi	Marco Marchesi	4	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	5	14	13	12	17
611733883	MarcoMesiti72	Marco Mesiti	22	12	38	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	16	31	59	63	106	97	108	122	154	118	89	108	82	94	112	125	141	132	141	114
406655562	marco_pistoia	Marco Pistoia	35	25	103	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	20	18	54	51	83	99	121	121	161	195	264	334	492	482	496	540	415	269
66696293	marcopk	Marco Picone	20	17	31	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	32	57	108	168	196	222	249	242
28414859	marcosalvi	Marco Salvi	17	15	25	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	18	11	9	3	7	3	5	17	36	30	41	71	86	157	238	188
4136381	marcosc	Marcos Caceres	7	3	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	7	29	10	6	15	9	5	8	10	5	6	1
41816477	marcoscgart	Marcos De Oliveira	59	43	549	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	95	118	196	268	307	401	453	537	685	755	950	918	1132	1235	1390	1553	1620	1968	2160	2182	1931
40216901	marcoserafini	Marco Serafini	18	14	20	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	17	6	24	48	55	61	90	102	158	186	215	188
91526651	marcoslaviero	Marco Slaviero	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27979480	MarcoVolino	Marco Volino	5	5	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	15	18	10	26	42
305500007	MarcPlantevit	Marc Plantevit	16	14	23	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	20	19	23	38	50	44	63	88	65	56	83	118	148
12160482	marc_smith	Marc Smith	48	35	84	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	125	199	284	356	434	478	484	484	540	632	728	769	842	877	1250	986	1067	992	897	725
85392544	marcstevens_1	Marc Stevens	16	13	16	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	14	45	44	104	107	104	102	103	87	95	135	135	161	169
395853499	marc_streit	Marc Streit	23	21	34	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	12	13	36	50	98	66	141	166	190	232	244	245
2169312084	marcusc_rocha	Marcus Rocha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25659502	marcusdenker	Marcus Denker	23	15	31	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	59	108	102	104	98	84	107	99	99	115	121	132	109
354281661	marcus_paradies	Marcus Paradies	8	8	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	4	16	32	33	39	46	64
19262578	marcuswac	Marcus Carvalho	6	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	12	6	5	16	15	20	25	35
49329200	marginalien	Jens Hartmann	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1383297936	Maria11576561	Maria-esther Vidal	25	18	70	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	8	36	25	34	55	55	59	71	76	85	92	110	106	92	92	106	114	175	175	216	270	423
250059685	mariahendrike	Maria-hendrike Peetz	10	9	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	9	23	32	57	43	44	21	24
378492909	MariaPovedaV	María Poveda	17	16	27	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	45	33	18	37	64	105	136	174	162	225	214
178072252	maria_pretorius	Maria Pretorius	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	1	6	7	7	4	5	4
271930287	mariawolters	Maria Wolters	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38799512	maribelacosta	Maribel Acosta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8864512	marick	Brian Marick	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251381891	marie_bautista	Marie Bautista	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25549842	marieforgue	Marie-claire Forgue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
